in_degree,out_degree,in_strength_total,out_strength_total,in_strength_count,out_strength_count
6,1,4627.0,93961.0,8,125
13,8,3177528.0,96669.0,2698,46
7,0,2026.0,0.0,7,0
9,10,6960.0,17047.0,15,37
1,0,2000.0,0.0,2,0
2,0,3475.0,0.0,8,0
13,1,47467.0,237.0,96,1
1,1,1851.0,274.0,1,1
1,1,274.0,1851.0,1,1
0,1,0.0,685.0,0,21
1,1,731.0,731.0,1,1
0,1,0.0,11459.0,0,8
2,4,14826.0,7949.0,34,6
0,1,0.0,7894.0,0,1
0,1,0.0,7683.0,0,13
7,10,325052.0,578229.0,498,312
40,32,4121235.0,78224.0,4393,479
32,3,293060.0,18060.0,1266,44
1,2,145.0,4757.0,1,77
0,1,0.0,2724.0,0,3
2,8,2007.0,291163.0,2,76
26,0,1669683.0,0.0,109,0
0,1,0.0,3031.0,0,7
0,1,0.0,2226.0,0,3
2,0,30301.0,0.0,22,0
0,1,0.0,4172.0,0,1
7,12,251216.0,35193.0,213,97
0,1,0.0,86.0,0,2
0,1,0.0,334.0,0,2
7,0,120080.0,0.0,106,0
5,9,7602.0,985664.0,22,680
5,9,10512.0,358371.0,159,583
1,2,16.0,106.0,1,2
0,2,0.0,493.0,0,2
13,10,451965.0,9514.0,662,92
6,8,20949.0,52635.0,12,54
2,6,14068.0,3378898.0,10,1603
5,4,50874.0,165753.0,35,11
1,3,150.0,48399.0,1,35
3,1,81118.0,3972354.0,69,189
1,1,150.0,150.0,1,1
1,2,26008.0,80427.0,38,10
171,118,22482921.0,1238060.0,10790,544
33,9,110920.0,619.0,1210,9
9,19,88702.0,574978.0,44,1120
7,2,3765.0,11539.0,13,10
97,3,186957.0,148.0,1169,4
64,7,393340.0,4513.0,1214,11
11,0,800164.0,0.0,465,0
4,1,841342.0,679.0,413,2
24,4,3524.0,212.0,42,4
72,63,34745223.0,5674057.0,16912,1726
6,1,318842.0,2327.0,302,1
5,11,87031.0,575525.0,42,449
8,1,815977.0,2119.0,420,1
24,4,145886.0,8995.0,328,9
47,47,882503.0,879964.0,1647,488
0,1,0.0,2910.0,0,1
10,1,277247.0,283.0,567,1
1,3,283.0,48764.0,1,105
4,13,1212.0,63896.0,6,103
8,19,298773.0,2085290.0,34,424
5,3,318954.0,242.0,208,3
3,0,29202.0,0.0,27,0
0,1,0.0,365.0,0,1
113,7,149460.0,214.0,12124,10
4,9,6618.0,58217.0,16,52
0,1,0.0,38.0,0,3
1,2,984.0,1215.0,4,2
8,0,4444.0,0.0,14,0
2,0,7443.0,0.0,53,0
13,9,2515344.0,1506790.0,640,278
1,0,43790.0,0.0,52,0
1,3,68800.0,201093.0,24,408
6,1,105550.0,20771.0,153,1
1,1,4805.0,28968.0,8,88
9,3,63459.0,94634.0,155,13
2,0,296.0,0.0,2,0
1,7,16196.0,163776.0,3,75
4,1,61262.0,181.0,43,1
2,0,3313.0,0.0,9,0
1,1,69607.0,11.0,123,1
2,0,749.0,0.0,3,0
25,15,57965.0,2572.0,356,27
46,17,280671.0,10929.0,1127,63
3,0,9487.0,0.0,18,0
7,1,2995.0,50137.0,28,24
8,2,110231.0,686.0,227,4
1,1,228935.0,71.0,108,1
1,1,21872.0,5384.0,9,1
1,2,90.0,42894.0,2,138
1,0,23.0,0.0,1,0
4,5,28883.0,4438.0,86,12
4,3,131067.0,18611.0,163,9
1,2,18403.0,3643.0,124,21
0,4,0.0,172593.0,0,180
16,2,67091.0,2494.0,608,25
8,6,302410.0,53695.0,150,111
0,1,0.0,4406.0,0,12
6,13,100727.0,22513.0,222,280
6,10,1576287.0,103851.0,2301,124
2,2,41290.0,11485.0,68,12
1,0,120.0,0.0,1,0
0,2,0.0,40085.0,0,77
3,0,29428.0,0.0,13,0
22,0,1445.0,0.0,125,0
2,4,2519.0,450464.0,3,612
5,0,50835.0,0.0,103,0
0,1,0.0,8250.0,0,10
0,1,0.0,7416.0,0,2
6,9,347956.0,89952.0,457,229
2,2,461470.0,3361.0,424,3
12,0,214663.0,0.0,455,0
22,5,25697.0,854.0,113,6
46,0,288177.0,0.0,5149,0
6,15,40143.0,493882.0,27,391
1,0,672.0,0.0,7,0
1,1,29190.0,164.0,49,1
0,1,0.0,7250.0,0,2
0,1,0.0,500.0,0,1
7,9,21952.0,9127.0,34,31
1,1,4407.0,762.0,23,1
59,2,321276.0,948.0,629,2
53,0,322434.0,0.0,1020,0
0,1,0.0,37.0,0,1
1,1,12560.0,190084.0,46,14
2,2,195287.0,831.0,18,3
2,3,1233.0,21631.0,3,42
8,6,968167.0,592936.0,1224,332
1,0,909.0,0.0,2,0
6,18,105853.0,117612.0,24,166
1,1,1089.0,2190.0,3,2
1,1,1000.0,1508.0,2,4
8,7,103837.0,5779.0,60,27
7,4,482250.0,2523730.0,68,481
1,0,17976.0,0.0,9,0
103,41,831521.0,178408.0,1484,101
10,1,196972.0,1015.0,255,1
1,1,5.0,8550.0,1,14
0,2,0.0,1052.0,0,3
7,12,8286.0,721391.0,13,382
7,3,104935.0,16140.0,196,11
2,11,1017527.0,25036242.0,20,260
31,5,123776.0,448.0,465,7
5,7,17589.0,17037.0,61,21
7,9,88650.0,50326.0,353,27
4,1,1474.0,956.0,5,4
1,1,15803.0,13700.0,38,6
2,3,44724.0,56621.0,20,86
2,0,1303.0,0.0,23,0
0,1,0.0,118.0,0,1
5,0,2575.0,0.0,13,0
1,0,235.0,0.0,1,0
1,0,40596.0,0.0,6,0
3,2,21474.0,1228560.0,58,140
6,20,1466912.0,61724.0,188,118
6,4,6240862.0,179279.0,359,183
4,178,15252.0,56858749.0,20,24323
0,1,0.0,119.0,0,1
1,1,108396.0,1055.0,16,2
11,7,99142.0,2575.0,410,12
6,0,105980.0,0.0,121,0
5,3,467010.0,717.0,353,9
4,13,35881.0,101725.0,8,163
4,6,31980.0,110943.0,42,75
15,2,101673.0,3673.0,59,6
2,3,7643.0,84344.0,6,75
0,1,0.0,56.0,0,1
1,4,8057.0,8114.0,2,30
1,1,15.0,15.0,1,1
5,1,192.0,15.0,6,1
0,1,0.0,180.0,0,14
5,0,610.0,0.0,48,0
0,1,0.0,28295.0,0,2
0,1,0.0,1351.0,0,1
2,2,3613.0,81185.0,5,137
6,13,49196.0,154978.0,49,390
1,0,10.0,0.0,1,0
1,3,6259.0,6557.0,1,5
8,11,151120.0,73175.0,250,383
7,3,40368.0,3190.0,327,5
6,0,27950.0,0.0,59,0
1,11,28.0,281261.0,1,91
3,1,4776.0,3578.0,31,4
0,1,0.0,1543.0,0,2
2,13,84704.0,293957.0,12,405
2,1,1307.0,6655.0,14,8
10,0,37453.0,0.0,72,0
4,0,63593.0,0.0,111,0
2,0,3066.0,0.0,28,0
1,3,175830.0,74558.0,49,19
2,3,32925.0,101575.0,14,201
0,1,0.0,234.0,0,26
53,5,31895.0,570.0,132,5
2,0,1355.0,0.0,8,0
4,7,1497.0,15101.0,4,17
1,0,9499.0,0.0,20,0
1,3,14796.0,410165.0,1,335
10,8,227076.0,76204.0,279,24
7,0,187700.0,0.0,112,0
9,5,412683.0,179930.0,91,223
0,1,0.0,268.0,0,1
4,5,13040.0,135289.0,43,24
10,8,1808618.0,64057.0,607,63
2,2,55570.0,2190.0,50,3
2,12,4072.0,127938.0,15,836
23,0,73494.0,0.0,129,0
1,1,1662.0,1481.0,1,4
1,0,2267.0,0.0,3,0
1,3,212520.0,116590.0,95,69
0,1,0.0,115.0,0,1
0,2,0.0,10559.0,0,2
8,8,191846.0,899376.0,755,513
6,18,27153.0,1011106.0,21,625
1,1,146288.0,5516.0,173,16
0,1,0.0,1017.0,0,113
1,0,4825.0,0.0,8,0
5,1,2078.0,56.0,8,1
0,1,0.0,83.0,0,2
2,1,14481.0,94.0,38,1
12,28,541373.0,2408906.0,676,814
0,1,0.0,28.0,0,1
6,6,1618.0,1221.0,10,7
0,1,0.0,6676.0,0,5
1,2,13551.0,12118.0,1,33
6,4,110429.0,14225.0,331,4
0,1,0.0,25.0,0,1
3,0,3679.0,0.0,24,0
0,1,0.0,1976.0,0,3
3,7,96167.0,20450.0,92,34
9,0,57603.0,0.0,115,0
0,1,0.0,52.0,0,5
3,7,193280.0,28707.0,12,8
2,0,1465.0,0.0,2,0
1,0,60887.0,0.0,33,0
14,4,25882.0,11637.0,853,7
5,6,1744041.0,270993.0,1565,48
4,10,183903.0,48694.0,122,35
1,0,15.0,0.0,1,0
0,1,0.0,15097.0,0,3
2,1,13615.0,261.0,7,2
0,1,0.0,228.0,0,3
0,1,0.0,5710.0,0,5
6,12,70002.0,868395.0,33,410
5,0,13396.0,0.0,29,0
3,0,357868.0,0.0,188,0
2,2,2846.0,404435.0,4,354
40,8,136605.0,2985.0,727,15
1,1,3000.0,363.0,1,11
7,1,55578.0,848.0,97,4
1,0,23965.0,0.0,31,0
1,0,21623.0,0.0,18,0
8,3,23661.0,11305.0,195,3
0,1,0.0,2500.0,0,1
2,1,2138.0,60.0,80,2
1,1,60.0,1228.0,2,42
2,0,15695.0,0.0,7,0
6,5,31841.0,6301.0,21,6
4,1,803.0,2366.0,5,15
1,1,3716.0,18539.0,5,62
7,0,23812.0,0.0,63,0
11,8,15425.0,62460.0,41,130
20,1,10420.0,4.0,867,1
1,1,4235.0,1320.0,1,3
3,1,3322.0,4235.0,5,1
3,4,18390.0,108578.0,12,472
3,1,68317.0,11633.0,39,1
1,1,6400.0,60.0,1,1
1,0,26211.0,0.0,29,0
0,1,0.0,88.0,0,1
0,1,0.0,34624.0,0,34
0,2,0.0,7731.0,0,3
7,24,2150560.0,962260.0,206,471
8,1,5649.0,78.0,25,1
3,2,15635.0,103.0,22,2
0,1,0.0,63.0,0,1
3,8,382.0,51715.0,5,68
3,2,58841.0,150.0,150,2
6,12,412372.0,411486.0,192,400
1,0,22005.0,0.0,20,0
2,0,1672.0,0.0,7,0
1,0,11530.0,0.0,11,0
0,1,0.0,352.0,0,1
10,3,3499.0,1548.0,44,9
1,0,92961.0,0.0,185,0
1,0,750.0,0.0,1,0
3,1,3383.0,129.0,3,1
1,2,49.0,5968.0,1,24
0,10,0.0,159426.0,0,107
8,19,799256.0,1554614.0,576,271
1,1,8800.0,151288.0,1,32
34,1,49272444.0,237381.0,1941,15
3,0,2699.0,0.0,30,0
0,1,0.0,7.0,0,1
11,0,10423.0,0.0,229,0
2,0,774.0,0.0,2,0
2,2,100181.0,3150.0,465,2
4,3,9203.0,2859.0,35,6
8,12,14539.0,509805.0,27,1114
20,5,111686.0,198674.0,227,181
15,11,71888.0,28459.0,229,43
1,0,102322.0,0.0,39,0
1,1,137775.0,776.0,83,1
1,3,2873.0,2563.0,2,5
2,1,269718.0,1288.0,29,3
10,16,3766209.0,44483071.0,1123,11347
1,0,73698.0,0.0,35,0
0,1,0.0,2576.0,0,2
2,1,34474.0,431.0,123,1
7,0,5227.0,0.0,48,0
6,5,61528.0,570.0,277,7
0,1,0.0,5805.0,0,43
7,3,66126.0,63812.0,207,16
0,2,0.0,168.0,0,2
9,7,33157.0,74021.0,315,55
7,2,7802.0,4010.0,53,2
1,1,36207.0,56876.0,6,247
1,2,765.0,893.0,1,3
0,4,0.0,61651.0,0,27
3,7,84266.0,194571.0,42,142
10,4,55505.0,380020.0,71,175
0,2,0.0,856.0,0,6
0,1,0.0,39.0,0,1
0,1,0.0,160.0,0,4
2,0,535.0,0.0,7,0
1,1,53636.0,128.0,22,1
5,3,113839.0,663069.0,146,88
0,1,0.0,198.0,0,4
16,186,46588.0,345794700.0,58,262773
1,0,25317.0,0.0,20,0
8,2,7443.0,153253.0,10,243
5,0,117398.0,0.0,62,0
9,0,392828.0,0.0,481,0
1,1,431.0,31898.0,1,121
2,1,420172.0,39.0,322,1
12,4,392218.0,12018.0,814,10
4,13,873133.0,25294.0,932,71
2,4,218469.0,204516.0,50,268
0,1,0.0,434.0,0,1
0,1,0.0,5145.0,0,62
0,1,0.0,510.0,0,1
4,2,17455.0,2230.0,36,41
0,2,0.0,404.0,0,4
0,1,0.0,447.0,0,1
0,1,0.0,54.0,0,1
2,2,11903.0,1747610.0,5,154
3,1,187539.0,112.0,274,1
38,6,107172.0,40488.0,266,68
1,0,14093.0,0.0,9,0
1,0,289816.0,0.0,42,0
1,0,3402.0,0.0,2,0
8,0,312430.0,0.0,69,0
0,1,0.0,1770.0,0,2
0,1,0.0,9115.0,0,72
4,0,1580.0,0.0,5,0
16,4,639616.0,7968.0,2228,32
6,1,58833.0,598.0,54,2
1,0,960.0,0.0,7,0
1,0,4453.0,0.0,1,0
2,2,1016.0,296279.0,5,595
0,1,0.0,110.0,0,1
8,6,112610.0,16625.0,68,16
3,4,433174.0,1196585.0,95,163
16,6,25741.0,1396.0,44,15
1,0,21883.0,0.0,110,0
0,1,0.0,2230.0,0,93
2,9,2549.0,1056.0,5,13
1,0,257522.0,0.0,166,0
0,1,0.0,1002.0,0,1
1,0,97066.0,0.0,97,0
1,2,566562.0,1955.0,236,5
6,24,60668.0,104220.0,12,158
1,0,22814.0,0.0,22,0
19,5,85943.0,8364.0,90,7
2,5,110.0,12860.0,2,10
0,63,0.0,2539104.0,0,536
7,22,3263889.0,1007995.0,97,933
3,4,4151.0,3349.0,30,6
8,17,1282211.0,469167.0,366,337
5,4,17748.0,395972.0,47,279
4,15,4744.0,535811.0,4,259
4,4,11207.0,97900.0,10,21
9,9,362118.0,1006214.0,101,281
2,6,117674.0,373854.0,15,112
5,11,209550.0,136142.0,38,78
7,8,310896.0,164158.0,105,98
5,19,291146.0,699428.0,111,567
8,5,103943.0,250194.0,29,67
5,10,3852821.0,16541.0,2956,16
6,5,413445.0,412318.0,409,150
0,1,0.0,24960.0,0,2
0,1,0.0,666.0,0,1
1,0,7907.0,0.0,4,0
1,0,9783.0,0.0,13,0
3,0,639.0,0.0,3,0
2,3,25888.0,83016.0,33,26
2,10,206646.0,11316.0,126,15
7,2,61736.0,1758.0,143,3
7,2,915069.0,64395.0,682,11
4,1,78715.0,3822.0,83,3
4,8,4826.0,2322531.0,4,3196
1,1,1017.0,3108.0,1,2
0,1,0.0,37.0,0,1
0,1,0.0,2911.0,0,8
13,5,583412.0,73778.0,222,16
1,2,124605.0,79970.0,49,243
1,1,264190.0,4527.0,141,17
6,8,150261.0,145613.0,376,363
4,1,7897.0,137.0,46,1
7,1,26689.0,773.0,48,1
1,1,16940.0,2308.0,1,5
0,1,0.0,466.0,0,1
2,2,9390.0,1385.0,15,4
5,8,1315009.0,3817294.0,46,114
1,1,6786.0,136.0,39,1
1,1,5685.0,8.0,83,2
0,1,0.0,280.0,0,1
3,8,7955.0,114634.0,18,320
8,1,25553.0,2155.0,23,3
0,1,0.0,2343.0,0,2
0,1,0.0,1198.0,0,1
4,3,240492.0,2689.0,20,4
1,0,66308.0,0.0,72,0
2,0,13557.0,0.0,21,0
2,1,42544.0,2160.0,44,4
1,1,272668.0,29368.0,56,45
2,3,14650.0,2234.0,2,8
1,1,240.0,539.0,2,5
4,1,1045.0,428192.0,6,385
2,0,970.0,0.0,2,0
1,1,135833.0,91649.0,308,199
0,12,0.0,15920.0,0,104
9,17,121321.0,367493.0,35,574
5,4,503659.0,41187.0,1173,63
2,1,175085.0,72.0,193,1
0,1,0.0,1918.0,0,2
3,7,10131.0,75775.0,11,103
1,1,380.0,27752.0,4,28
0,1,0.0,349.0,0,1
8,3,87775.0,18614.0,273,4
0,1,0.0,115829.0,0,219
1,0,1000.0,0.0,1,0
1,0,2001.0,0.0,1,0
1,0,584.0,0.0,1,0
11,4,105569.0,294893.0,577,175
6,23,185.0,28993.0,7,403
0,1,0.0,869.0,0,3
6,6,467694.0,352552.0,4856,91
0,5,0.0,5286995.0,0,188
2,2,353.0,51928.0,3,102
0,1,0.0,174.0,0,1
9,10,27118669.0,8598597.0,3572,836
1,2,174.0,1026.0,1,2
8,3,2629425.0,11774.0,959,4
36,3,244244.0,456.0,1647,3
3,0,3644.0,0.0,6,0
14,10,198396.0,18334.0,446,26
2,2,83539.0,60648.0,16,360
2,11,7729.0,1021488.0,4,829
6,15,107225.0,1455755.0,8,104
3,9,29078.0,223242.0,26,167
8,11,500778.0,1007219.0,529,317
8,14,2306.0,143803.0,8,70
7,10,96310.0,1915848.0,50,446
1,5,600.0,2399774.0,1,453
2,1,10097.0,2420.0,4,1
19,0,2316351.0,0.0,651,0
4,1,75484.0,528.0,175,1
3,0,71383.0,0.0,147,0
9,21,222695.0,229984.0,89,206
0,3,0.0,65837.0,0,11
4,10,88121.0,56042.0,23,174
11,31,41159.0,769912.0,31,673
0,2,0.0,2356.0,0,2
6,3,9708.0,105979.0,9,71
3,0,9374.0,0.0,36,0
11,3,56296.0,505.0,264,4
0,1,0.0,21.0,0,3
5,16,36152.0,149041.0,18,42
11,4,373376.0,35959.0,644,21
8,2,2950651.0,1816.0,1968,2
6,1,74770.0,25239.0,179,11
3,0,752.0,0.0,3,0
1,1,2200.0,233.0,2,1
15,6,685465.0,103673.0,543,132
8,11,468666.0,328916.0,262,209
1,2,39034.0,156.0,22,3
4,3,53147.0,87194.0,127,56
11,3,72586.0,1784.0,272,4
1,0,62482.0,0.0,52,0
15,16,594637.0,886345.0,333,623
7,14,6236.0,26658.0,18,139
1,0,172.0,0.0,1,0
1,1,185113.0,6050.0,130,6
0,1,0.0,400.0,0,1
1,1,1407.0,763.0,10,5
0,1,0.0,5590.0,0,4
8,26,765646.0,8437181.0,192,1074
1,0,3700.0,0.0,2,0
0,1,0.0,4825.0,0,12
10,15,18490.0,62980.0,61,282
0,1,0.0,185.0,0,2
13,21,207272.0,163770.0,143,73
2,0,21433.0,0.0,44,0
2,6,4794216.0,1353904.0,44,178
0,1,0.0,41.0,0,1
7,21,503663.0,621703.0,73,326
0,1,0.0,1452.0,0,3
0,1,0.0,9.0,0,1
0,1,0.0,1000.0,0,1
0,1,0.0,235.0,0,1
2,14,296.0,39272.0,2,56
0,1,0.0,34.0,0,1
11,2,1712.0,147.0,14,2
1,0,9564.0,0.0,36,0
0,1,0.0,1859.0,0,1
0,1,0.0,462.0,0,2
5,6,68303.0,13036.0,52,13
0,1,0.0,110.0,0,1
10,0,103535.0,0.0,302,0
1,0,20.0,0.0,1,0
30,0,344808.0,0.0,477,0
2,0,1323.0,0.0,3,0
3,5,2281261.0,11365.0,531,38
2,0,3651.0,0.0,6,0
4,5,4808.0,389656.0,15,14
1,1,644.0,40551.0,1,36
0,2,0.0,11862.0,0,71
2,3,12705.0,224152.0,2,11
1,1,4450.0,148.0,1,1
1,1,264488.0,5250.0,159,3
1,0,5936.0,0.0,5,0
2,2,720709.0,88106.0,323,99
1,3,1558.0,10428.0,4,32
0,1,0.0,92.0,0,1
0,1,0.0,34.0,0,1
1,1,213.0,185620.0,3,93
0,1,0.0,2990.0,0,37
1,0,345.0,0.0,1,0
2,1,6646.0,4309.0,3,20
1,1,2218369.0,1784586.0,127,122
1,0,15125.0,0.0,3,0
1,0,6029.0,0.0,16,0
1,0,13400.0,0.0,1,0
1,2,284.0,241.0,8,4
1,1,302069.0,87504.0,171,14
0,1,0.0,1500.0,0,1
2,1,12383.0,136.0,121,4
1,0,136.0,0.0,4,0
0,1,0.0,2394.0,0,1
0,1,0.0,256.0,0,1
7,13,48440.0,28579.0,13,42
0,1,0.0,385.0,0,2
4,14,10713.0,194848.0,5,236
3,0,41722.0,0.0,57,0
1,0,33.0,0.0,1,0
1,1,3975.0,9728.0,1,4
1,1,1313230.0,3919.0,292,6
1,1,92911.0,60.0,44,1
2,0,7148.0,0.0,37,0
7,7,53610.0,65948.0,40,30
0,1,0.0,6800.0,0,2
1,1,37023.0,1525.0,71,2
13,4,14057746.0,89955.0,794,186
0,1,0.0,3357.0,0,2
0,4,0.0,129656.0,0,761
7,10,150787.0,362053.0,573,536
1,1,262780.0,26.0,114,1
0,2,0.0,4602.0,0,18
2,1,3209.0,11997.0,19,7
9,0,11872.0,0.0,152,0
1,1,1909.0,13350.0,4,7
4,3,137107.0,92409.0,149,32
1,4,7622.0,49936.0,3,26
1,0,6379.0,0.0,14,0
1,0,35085.0,0.0,9,0
1,0,8470.0,0.0,1,0
1,0,2.0,0.0,2,0
8,3,11726.0,21689.0,539,9
3,0,177.0,0.0,5,0
1,0,58.0,0.0,1,0
1,0,626.0,0.0,1,0
1,0,97223.0,0.0,28,0
1,3,2805517.0,1118256.0,169,520
10,11,94556.0,2903004.0,25,1180
3,1,5445.0,1790.0,8,3
1,1,160.0,388.0,1,3
2,3,972.0,55817.0,2,87
5,3,55888.0,819.0,383,7
4,14,28212.0,71714.0,146,65
0,2,0.0,536.0,0,3
3,1,2006.0,885.0,6,1
1,1,885.0,884.0,1,2
0,1,0.0,193.0,0,1
5,4,3508.0,10398.0,10,15
1,1,154289.0,7000.0,31,2
4,8,44262.0,1566762.0,41,793
1,0,91787.0,0.0,59,0
2,2,12802.0,1765911.0,118,209
1,2,5750.0,1290.0,1,7
1,1,162.0,170.0,2,2
3,1,1668.0,162.0,20,2
0,1,0.0,45.0,0,1
0,1,0.0,2167.0,0,2
1,1,10500.0,11150.0,14,29
4,15,15967.0,75302.0,107,860
9,18,1954575.0,718894.0,49,426
1,6,1156.0,431200.0,1,20
4,8,449341.0,22084.0,28,51
8,3,97787.0,21619.0,120,7
3,5,2625.0,206590.0,6,458
1,1,374068.0,299076.0,25,22
5,4,93731.0,10764.0,243,7
1,3,709.0,7007.0,2,12
0,1,0.0,1165.0,0,1
1,1,199.0,280.0,8,8
1,0,169.0,0.0,1,0
3,0,380953.0,0.0,115,0
4,1,7202.0,116.0,17,1
6,10,674100.0,22537.0,1356,49
0,1,0.0,9.0,0,1
1,1,9300.0,751043.0,4,210
3,3,29642.0,2632.0,18,13
2,1,17181.0,219000.0,4,11
1,0,122666.0,0.0,15,0
0,1,0.0,4356.0,0,119
5,5,25258.0,163880.0,600,125
4,12,5567.0,433149.0,7,131
1,1,1411546.0,491082.0,131,33
1,1,12372.0,34.0,23,1
0,3,0.0,404805.0,0,43
3,7,618389.0,84938.0,70,315
5,5,1169693.0,116688.0,61,48
15,8,435021.0,22783.0,657,37
0,1,0.0,9253.0,0,10
2,1,360.0,595.0,2,1
0,1,0.0,140.0,0,1
3,3,5873.0,5424.0,8,30
1,0,53690.0,0.0,2,0
0,1,0.0,49.0,0,1
1,1,1518.0,806.0,3,9
5,11,22885.0,38475.0,15,391
1,0,5392.0,0.0,11,0
2,1,119951.0,52181.0,14,27
2,0,10306.0,0.0,2,0
0,1,0.0,200.0,0,1
3,2,350992.0,19281.0,1104,18
0,1,0.0,4438.0,0,24
0,1,0.0,10663.0,0,5
2,2,41891.0,95704.0,75,61
0,1,0.0,792.0,0,1
1,1,36655.0,197.0,41,1
2,0,1001.0,0.0,7,0
3,16,2328.0,266185.0,11,1041
0,1,0.0,200.0,0,1
3,8,4133.0,850074.0,3,280
1,0,2258.0,0.0,2,0
7,10,53361.0,34617.0,34,26
0,1,0.0,114.0,0,1
1,0,12882.0,0.0,10,0
13,2,150589.0,2444.0,666,5
0,1,0.0,260.0,0,2
1,1,260.0,496.0,2,1
10,7,1502560.0,228169.0,594,37
1,1,23147.0,25643.0,17,8
1,0,25643.0,0.0,8,0
3,2,5649.0,2639.0,52,11
1,1,228.0,662.0,2,6
0,1,0.0,618.0,0,5
1,2,125.0,27660.0,2,65
1,1,322.0,1882.0,1,3
2,0,11502.0,0.0,19,0
1,0,20835.0,0.0,11,0
9,12,163704.0,39737.0,402,60
0,1,0.0,184.0,0,1
6,2,53450.0,35300.0,9,14
6,1,5223.0,11123.0,7,5
1,2,3973.0,1089.0,4,9
0,1,0.0,109.0,0,1
1,1,741999.0,87.0,213,2
0,1,0.0,22367.0,0,165
1,0,60.0,0.0,1,0
7,5,42776.0,8690.0,333,51
5,3,47253.0,30493.0,16,10
0,8,0.0,55204.0,0,12
3,15,68474.0,1024740.0,17,421
7,17,33750.0,146424.0,185,150
3,0,391750.0,0.0,305,0
13,19,309946.0,48700.0,434,58
0,1,0.0,1980.0,0,4
1,0,136.0,0.0,1,0
2,1,238468.0,674.0,48,4
10,3,899158.0,45884758.0,97,372
1,1,980.0,90.0,4,1
0,1,0.0,722.0,0,6
1,2,175.0,4088.0,1,8
1,0,72.0,0.0,1,0
2,2,2101.0,251485.0,3,150
1,1,251057.0,39.0,149,1
2,0,1033.0,0.0,2,0
1,2,47105.0,50432.0,22,59
3,0,442.0,0.0,44,0
1,0,25657.0,0.0,17,0
1,1,209258.0,4500.0,84,1
3,5,12186.0,400176.0,83,216
19,3,12452.0,1518.0,24,3
1,0,4499.0,0.0,30,0
0,1,0.0,103.0,0,2
1,1,63.0,2018.0,1,15
2,7,18152.0,47064.0,6,94
1,1,29848.0,587.0,64,5
3,0,824.0,0.0,6,0
6,1,71957.0,7332.0,210,15
8,8,24400.0,309576.0,386,267
2,2,15514.0,4292.0,26,23
12,11,137376.0,32678.0,655,62
4,3,6108.0,8893.0,8,6
3,0,3006.0,0.0,15,0
0,1,0.0,1416.0,0,3
0,1,0.0,75.0,0,1
10,4,17392.0,741564.0,19,864
0,1,0.0,100.0,0,1
1,1,50622.0,930.0,37,2
0,1,0.0,2024.0,0,2
7,1,340245.0,2405.0,574,1
5,0,484480.0,0.0,287,0
0,1,0.0,14223.0,0,15
1,1,2000.0,9500.0,1,2
1,1,49765.0,359.0,13,1
0,1,0.0,434.0,0,3
5,9,28880.0,419209.0,65,215
1,4,66287.0,137370.0,7,48
2,0,1888.0,0.0,16,0
0,1,0.0,15.0,0,1
8,13,94252.0,103956.0,128,29
1,1,22.0,24.0,1,1
2,3,37249.0,81741.0,2,51
0,1,0.0,50000.0,0,5
1,2,753.0,47183.0,2,99
1,2,189.0,30505.0,1,49
1,3,7583.0,12957.0,3,29
2,3,1774.0,108779.0,6,9
0,1,0.0,3.0,0,1
6,18,109930.0,36567.0,24,59
1,0,32939.0,0.0,33,0
1,1,16813.0,43.0,9,1
1,0,162.0,0.0,1,0
0,1,0.0,8907.0,0,104
9,4,54030.0,8356.0,492,5
1,0,1184.0,0.0,13,0
0,1,0.0,95.0,0,1
5,6,57983.0,42961.0,292,151
1,0,194506.0,0.0,99,0
1,0,21.0,0.0,1,0
0,1,0.0,1174.0,0,1
2,0,11357.0,0.0,14,0
0,1,0.0,1050.0,0,1
5,24,90147.0,122798.0,9,187
0,1,0.0,8071.0,0,245
1,0,101259.0,0.0,84,0
1,0,39887.0,0.0,33,0
3,8,180293.0,84204.0,556,33
2,4,8484.0,517685.0,5,911
0,1,0.0,8515.0,0,23
4,3,61517.0,415308.0,66,384
1,1,32444.0,219.0,91,1
1,1,26651.0,50000.0,29,1
6,5,170917.0,4373.0,226,7
1,1,826.0,13071.0,7,197
1,0,1724.0,0.0,7,0
1,1,30028.0,1969.0,15,1
10,10,2542652.0,754769.0,586,732
4,2,71084.0,161.0,232,2
0,3,0.0,3344.0,0,5
0,1,0.0,2160.0,0,8
1,1,11500.0,313.0,1,1
5,5,808766.0,12321.0,945,15
0,1,0.0,314.0,0,7
6,1,3182.0,68.0,59,1
0,1,0.0,1496.0,0,42
5,17,29259.0,439654.0,7,266
2,1,251.0,317.0,2,1
0,1,0.0,296.0,0,1
5,0,2325.0,0.0,131,0
1,3,2513.0,3716.0,8,4
6,0,5824.0,0.0,7,0
4,4,9535.0,86918.0,23,128
1,1,138.0,138.0,2,2
3,2,191037.0,4201.0,280,21
4,2,35779.0,186924.0,28,269
1,16,11131.0,1405093.0,2,909
0,2,0.0,276.0,0,2
1,1,45152.0,562.0,51,1
0,1,0.0,508.0,0,2
5,3,23005.0,219455.0,79,219
0,2,0.0,4680.0,0,2
2,14,4214.0,574684.0,2,316
6,2,16074.0,12110.0,17,10
11,15,28861.0,283970.0,311,1625
5,2,256637.0,3312.0,729,11
1,0,10934.0,0.0,25,0
